index,transliteration,word
H2854,chatulah,חֲתֻלָּה
H2855,chetlon,חֶתְלֹן
H2856,chatam,חָתַם
H2857,chatam,חֲתַם
H2858,chotemet,חֹתֶמֶת
H2859,chatan,חָתַן
H2860,chatan,חָתָן
H2861,chatunah,חֲתֻנָּה
H2862,chataf,חָתַף
H2863,chetef,חֶתֶף
H2864,chatar,חָתַר
H2865,chatat,חָתַת
H2866,chatat,חֲתַת
H2867,chatat,חֲתַת
H2868,te’ev,טְאֵב
H2869,tav,טָב
H2870,tav’el,טָבְאֵל
H2871,tavul,טָבוּל
H2872,tabbur,טַבּוּר
H2873,tavach,טָבַח
H2874,tevach,טֶבַח
H2875,tevach,טֶבַח
H2876,tavach,טַבָּח
H2877,tavach,טַבָּח
H2878,tivhah,טִבְהָה
H2879,tavachah,טַבָּחָה
H2880,tivchat,טִבְחַת
H2881,taval,טָבַל
H2882,tevalyahu,טְבַלְיָהוּ
H2883,tava‘,טָבַע
H2884,tava‘ot,טַבָּעוֹת
H2885,tava‘at,טַבַּעַת
H2886,tavrimmon,טַבְרִמּוֹן
H2887,tevet,טֵבֶת
H2888,tavat,טַבַּת
H2889,"tahor, tahor","טָהוֹר, טָהֹר"
H2890,tehor,טְהוֹר
H2891,taher,טָהֵר
H2892,tohar,טֹהַר
H2893,taharah,טָהֲרָה
H2894,tu’,טוּא
H2895,tov,טוֹב
H2896,tov,טוֹב
H2897,tov,טוֹב
H2898,tuv,טוּב
H2899,tov ’adoniyahu,טוֹב אֲדֹנִיָּהוּ
H2899a,tovah,טוֹבָה
H2900,"toviyah, toviyahu","טוֹבִיָּה, טוֹבִיָּהוּ"
H2901,tawah,טָוָה
H2902,tuach,טוּחַ
H2903,tofafah,טוֹפָפָה
H2904,tul,טוּל
H2905,tur,טוּר
H2906,tur,טוּר
H2907,tus,טוּשׂ
H2908,tewat,טְוָת
H2909,tachah,טָחָה
H2910,tuchah,טֻחָה
H2911,techon,טְחוֹן
H2912,tachan,טָחַן
H2913,tachanah,טַחֲנָה
H2914,techor,טְחֹר
H2915,tiach,טִיחַ
H2916,tit,טִיט
H2917,tin,טִין
H2918,tirah,טִירָה
H2919,tal,טַל
H2920,tal,טַל
H2921,tala’,טָלָא
H2922,tela’,טְלָא
H2923,tela’im,טְלָאִים
H2924,taleh,טָלֶה
H2925,taltelah,טַלְטֵלָה
H2926,talal,טָלַל
H2927,telal,טְלַל
H2928,telem,טֶלֶם
H2929,talmon,טַלְמוֹן
H2930,tame’,טָמֵא
H2931,tame’,טָמֵא
H2932,tum’ah,טֻמְאָה
H2933,tamah,טָמָה
H2934,taman,טָמַן
H2935,tene’,טֶנֶא
H2936,tanaf,טָנַף
H2937,ta‘ah,טָעָה
H2938,ta‘am,טָעַם
H2939,te‘am,טְעַם
H2940,ta‘am,טַעַם
H2941,ta‘am,טַעַם
H2942,te‘em,טְעֵם
H2943,ta‘an,טָעַן
H2944,ta‘an,טָעַן
H2945,taf,טַף
H2946,tafach,טָפַח
H2947,tefach,טֵפַח
H2948,tofach,טֹפַח
H2949,tippuchim,טִפּוּחִים
H2950,tafal,טָפַל
H2951,tifsar,טִפְסַר
H2952,tafaf,טָפַף
H2953,tefer,טְפֶר
H2954,tafash,טָפַשׁ
H2955,tafat,טָפַת
H2956,tarad,טָרַד
H2957,terad,טְרַד
H2958,terom,טְרוֹם
H2959,tarach,טָרַח
H2960,torach,טֹרַח
H2961,tari,טָרִי
H2962,terem,טֶרֶם
H2963,taraf,טָרַף
H2964,teref,טֶרֶף
H2965,taraf,טָרָף
H2966,terefah,טְרֵפָה
H2967,tarfelai,טַרְפְּלַי
H2968,ya’av,יָאַב
H2969,ya’ah,יָאָה
H2970,"ya’azanyah, ya’azanyahu","יַאֲזַנְיָה, יַאֲזַנְיָהוּ"
H2971,ya’ir,יָאִיר
H2972,ya’iri,יָאִרִי
H2973,ya’al,יָאַל
H2974,ya’al,יָאַל
H2975,ye’or,יְאֹר
H2976,ya’ash,יָאַשׁ
H2977,"y’shiyah, y’shiyahu","֑יאשִׁיָּה, ֑יאשִׁיָּהוּ"
H2978,ye’iton,יְאִתוֹן
H2979,ye’atrai,יְאָתְרַי
H2980,yavav,יָבַב
H2981,yevul,יְבוּל
H2982,yevus,יְבוּס
H2983,yevusi,יְבוּסִי
H2984,yivchar,יִבְחַר
H2985,yavin,יָבִין
H2986,yaval,יָבַל
H2987,yeval,יְבַל
H2988,yaval,יָבָל
H2989,yaval,יָבָל
H2990,yavel,יַבֵּל
H2991,yivle‘am,יִבְלְעָם
H2992,yavam,יָבַם
H2993,yavam,יָבָם
H2994,yevemet,יְבֵמֶת
H2995,yavne’el,יַבְנְאֵל
H2996,yavneh,יַבְנֶה
H2997,yivneyah,יִבְנְיָה
H2998,yivniyah,יִבְנִיָּה
H2999,yavoq,יַבֹּק
H3000,yeverekhyahu,יְבֶרֶכְיָהוּ
H3001,yavesh,יָבֵשׁ
H3002,yavesh,יָבֵשׁ
H3003,"yavesh, yavesh","יָבֵשׁ, יָבֵישׁ"
H3004,yavashah,יַבָּשָׁה
H3005,yivsam,יִבְשָׂם
H3006,yaveshet,יַבֶּשֶׁת
H3007,yaveshet,יַבֶּשֶׁת
H3008,yig’al,יִגְאָל
H3009,yagav,יָגַב
H3010,yagev,יָגֵב
H3011,yogvehah,יָגְבְּהָה
H3012,yigdalyahu,יִגְדַּלְיָהוּ
H3013,yagah,יָגָה
H3014,yagah,יָגָה
H3015,yagon,יָגוֹן
H3016,yagor,יָגוֹר
H3017,yagur,יָגוּר
H3018,yegia‘,יְגִיעַ
H3019,yagia‘,יָגִיעַ
H3020,yogli,יָגְלִי
H3021,yaga‘,יָגַע
H3022,yaga‘,יָגָע
H3023,yagea‘,יָגֵעַ
H3024,yegi‘ah,יְגִיעָה
H3025,yagor,יָגֹר
H3026,yegar sahaduta’,יְגַר שַׂהֲדוּתָא
H3027,yad,יָד
H3028,yad,יַד
H3029,yeda,יְדָה
H3030,yid’alah,יִדְאֲלָה
H3031,yidvash,יִדְבָּשׁ
H3032,yadad,יָדַד
H3033,yedidut,יְדִדוּת
H3034,yadah,יָדָה
H3035,yiddo,יִדּוֹ
H3036,yadon,יָדוֹן
H3037,yaddua‘,יַדּוּעַ
H3038,"yedutun, yedutun, yeditun","יְדוּתוּן, יְדֻתוּן, יְדִיתוּן"
H3039,yedid,יְדִיד
H3040,yedidah,יְדִידָה
H3041,yedidyah,יְדִידְיָה
H3042,yedayah,יְדָיָה
H3043,yedi‘a’el,יְדִיעֲאֵל
H3044,yidlaf,יִדְלָף
H3045,yada‘,יָדַע
H3046,yeda‘,יְדַע
H3047,yada‘,יָדָע
H3048,yeda‘yah,יְדַעְיָה
H3049,yid‘oni,יִדְּעֹנִי
H3050,yah,יָהּ
H3051,yahav,יָהַב
H3052,yehav,יְהַב
H3053,yehav,יְהָב
H3054,yahad,יָהַד
H3055,yehud,יְהֻד
H3056,yehdai,יֶהְדַי
H3057,yehudiyah,יְהֻדִיָּה
H3058,yehu’,יֵהוּא
H3059,yeho’achaz,יְהוֹאָחָז
H3060,yeho’ash,יְהוֹאָשׁ
H3061,yehud,יְהוּד
H3062,yehuda’i,יְהוּדָאִי
H3063,yehudah,יְהוּדָה
H3064,yehudi,יְהוּדִי
H3065,yehudi,יְהוּדִי
H3066,yehudit,יְהוּדִית
H3067,yehudit,יְהוּדִית
H3068,yhwh,יְהוָֹה
H3069,yhwh,יְהוִֹה
H3072,yhwh tzidqenu,יְהוָֹה צִדְקֵנוּ
H3073,yhwh shalom,יְהוָֹה שָׁלוֹם
H3074,yhwh shamah,יְהוָֹה שָׁמָּה
H3075,yehozavad,יְהוֹזָבָד
H3076,yehochanan,יְהוֹחָנָן
H3077,yehoyada‘,יְהוֹיָדָע
H3078,yehoyakhin,יְהוֹיָכִין
H3079,yehoyaqim,יְהוֹיָקִים
H3080,yehoyariv,יְהוֹיָרִיב
H3081,yehukhal,יְהוּכַל
H3082,yehonadav,יְהוֹנָדָב
H3083,yehonatan,יְהוֹנָתָן
H3084,yehosef,יְהוֹסֵף
H3085,yecho‘adah,יְחוֹעַדָּה
H3086,"yeho‘adiyn, yeho‘adan","יְהוֹעַדִּין, יְהוֹעַדָּן"
H3087,yehotzadaq,יְהוֹצָדָק
H3088,yehoram,יְהוֹרָם
H3089,yehosheva‘,יְהוֹשֶׁבַע
H3090,yehoshav‘at,יְהוֹשַׁבְעַת
H3091,"yehoshu‘a, yehoshua‘","יְהוֹשׁוּעַ, יְהוֹשֻׁעַ"
H3092,yehoshafat,יְהוֹשָׁפָט
H3093,yahir,יָהִיר
H3094,yehalel’el,יְהַלֶּלְאֵל
H3095,yahalom,יַהֲלֹם
H3096,"yahatz, yahtzah, yahtzah","יַהַץ, יַהְצָה, יַהְצָה"
H3097,yo’av,יוֹאָב
H3098,yo’ach,יוֹאָח
H3099,yo’achaz,יוֹאָחָז
H3100,yo’el,יוֹאֵל
H3101,"yo’ash, y’ash","יוֹאָשׁ, ֑יאָשׁ"
H3102,yov,יוֹב
H3103,yovav,יוֹבָב
H3104,"yovel, yvel","יוֹבֵל, ֑יבֵל"
H3105,yuval,יוּבַל
H3106,yuval,יוּבָל
H3107,yozavad,יוֹזָבָד
H3108,yozakhar,יוֹזָכָר
H3109,yocha’,יוֹחָא
H3110,yochanan,יוֹחָנָן
H3111,yoyada‘,יוֹיָדָע
H3112,yoyakhin,יוֹיָכִין
H3113,yoyaqim,יוֹיָקִים
H3114,yoyariv,יוֹיָרִיב
H3115,yokheved,יוֹכֶבֶד
H3116,yukhal,יוּכַל
H3117,yom,יוֹם
H3118,yom,יוֹם
H3119,yomam,יוֹמָם
H3120,yawan,יָוָן
H3121,yawen,יָוֵן
H3122,yonadav,יוֹנָדָב
H3123,yonah,יוֹנָה
H3124,yonah,יוֹנָה
H3125,yewani,יְוָנִי
H3126,yoneq,יוֹנֵק
H3127,yoneqet,יוֹנֶקֶת
H3129,yonatan,יוֹנָתָן
H3130,yosef,יוֹסֵף
H3131,yosifyah,יוֹסִפְיָה
H3132,yo‘e’lah,יוֹעֵאלָה
H3133,yo‘ed,יוֹעֵד
H3134,yo‘ezer,יוֹעֶזֶר
H3134a,yo‘etz,יוֹעֵץ
H3135,yo‘ash,יוֹעָשׁ
H3136,yotzadaq,יוֹצָדָק
H3136a,yotzer,יוֹצֵר
H3137,yoqim,יוֹקִים
H3138,yoreh,יוֹרֶה
H3139,yorah,יוֹרָה
H3140,yorai,יוֹרַי
H3141,yoram,יוֹרָם
H3142,yushav chesed,יוּשַׁב חֶסֶד
H3143,yoshivyah,יוֹשִׁבְיָה
H3144,yoshah,יוֹשָׁה
H3145,yoshawyah,יוֹשַׁוְיָה
H3146,yoshafat,יוֹשָׁפָט
H3147,yotam,יוֹתָם
H3148,yoter,יוֹתֵר
H3149,yezaw’el,יְזַוְאֵל
H3150,yiziiyah,יִזִִּיָּה
H3151,yaziz,יָזִיז
H3152,yizli’ah,יִזְלִיאָה
H3153,"yezanyah, yezanyahu","יְזַנְיָה, יְזַנְיָהוּ"
H3154,yeza‘,יֶזַע
H3155,yizrach,יִזְרָח
H3156,yizrachyah,יִזְרַחְיָה
H3157,yizre‘e’l,יִזְרְעֵאל
H3158,yizre‘e’li,יִזְרְעֵאלִי
H3159,yizre‘e’lit,יִזְרְעֵאלִית
H3160,yechuvah,יְחֻבָּה
H3161,yachad,יָחַד
H3162,yachad,יַחַד
H3163,yachdo,יַחְדוֹ
H3164,yachdiy’el,יַחְדִּיאֵל
H3165,yechdiyahu,יֶחְדִּיָּהוּ
H3166,yachazi’el,יַחֲזִיאֵל
H3167,yachzeyah,יַחְזְיָה
H3168,yechezqe’l,יְחֶזְקֵאל
H3169,"yechizqiyah, yechizqiyahu","יְחִזְקִיָּה, יְחִזְקִיָּהוּ"
H3170,yachzerah,יַחְזֵרָה
H3171,"yechi’el, yechaw’el","יְחִיאֵל, יְחַוְאֵל"
H3172,yechi’eli,יְחִיאֵלִי
H3173,yachid,יָחִיד
H3174,yechiyah,יְחִיָּה
H3176,yachal,יָחַל
H3177,yachle’el,יַחְלְאֵל
H3178,yachle’eli,יַחְלְאֵלִי
H3179,yacham,יָחַם
H3180,yachmur,יַחְמוּר
H3181,yachmai,יַחְמַי
H3182,yachef,יָחֵף
H3183,yachtze’el,יַחְצְאֵל
H3184,yachtze’eli,יַחְצְאֵלִי
H3185,yachtzi’el,יַחְצִיאֵל
H3186,yachar,יָחַר
H3187,yachas,יָחַשׂ
H3188,yachas,יַחַשׂ
H3189,yachat,יַחַת
H3190,yatav,יָטַב
H3191,yetav,יְטַב
H3192,yatvah,יָטְבָה
H3193,yatvatah,יָטְבָתָה
H3194,"yutah, yutah","יֻטָּה, יוּטָה"
H3195,yetur,יְטוּר
H3196,yayin,יַיִן
H3197,yakh,יַךְ
H3198,yakhach,יָכַח
H3199,yakhin,יָכִין
H3200,yakhini,יָכִינִי
H3201,"yakhol, yakhol","יָכֹל, יָכוֹל"
H3202,"yekhel, yekhil","יְכֵל, יְכִיל"
H3203,"yekhalyah, yekhalyahu, yekhilyah","יְכָלְיָה, יְכָלְיָהוּ, יְכִילְיָה"
H3204,"yekhanyah, yekhonyahu, yekhoneyah","יְכָנְיָה, יְכָנְיָהוּ, יְכוֹנְיָה"
H3205,yalad,יָלַד
H3206,yeled,יֶלֶד
H3207,yaldah,יַלְדָּה
H3208,yaldut,יַלְדוּת
H3209,yillod,יִלּוֹד
H3210,yalon,יָלוֹן
H3211,yalid,יָלִיד
H3212,yalakh,יָלַךְ
H3213,yalal,יָלַל
H3214,yelel,יְלֵל
H3215,yelalah,יְלָלָה
H3216,yala‘,יָלַע
H3217,yalefet,יַלֶּפֶת
H3218,yeleq,יֶלֶק
H3220,yam,יָם
H3221,yam,יָם
H3222,yem,יֵם
H3223,yemu’el,יְמוּאֵל
H3224,yemimah,יְמִימָה
H3225,yamin,יָמִין
H3226,yamin,יָמִין
H3227,yemini,יְמִינִי
H3228,yemini,יְמִינִי
H3229,"yimla’, yimlah","יִמְלָא, יִמְלָה"
H3230,yamlekh,יַמְלֵךְ
H3231,yaman,יָמַן
H3232,yimnah,יִמְנָה
H3233,yemani,יְמָנִי
H3234,yimna‘,יִמְנָע
H3235,yamar,יָמַר
H3236,yimrah,יִמְרָה
H3237,yamash,יָמַשׁ
H3238,yanah,יָנָה
H3239,"yanocha, yanochah","יָנוֹחַ, יָנוֹחָה"
H3240,yanach,יָנַח
H3241,yanim,יָנִים
H3242,yeniqah,יְנִיקָה
H3243,yanaq,יָנַק
H3244,"yanshuf, yanshof","יַנְשׁוּף, יַנְשׁוֹף"
H3245,yasad,יָסַד
H3246,yesud,יְסֻד
H3247,yesod,יְסוֹד
H3248,yesudah,יְסוּדָה
H3249,yasur,יָסוּר
H3250,yissor,יִסּוֹר
H3251,yasakh,יָסַךְ
H3252,yiskhah,יִסְכָּה
H3253,yismakhyahu,יִסְמַכְיָהוּ
H3254,yasaf,יָסַף
H3255,yesaf,יְסַף
H3256,yasar,יָסַר
H3257,ya‘,יָע
H3258,ya‘vetz,יַעְבֵּץ
H3259,ya‘ad,יָעַד
H3260,ye‘diy,יֶעְדִּי
H3261,ya‘ah,יָעָה
H3262,ye‘u’el,יְעוּאֵל
H3263,ye‘utz,יְעוּץ
H3264,ya‘or,יָעוֹר
H3265,ya‘ur,יָעוּר
H3266,ye‘ush,יְעוּשׁ
H3267,ya‘az,יָעַז
H3268,ya‘azi’el,יַעֲזִיאֵל
H3269,ya‘aziyahu,יַעֲזִיָּהוּ
H3270,"ya‘azer, ya‘zer","יַעֲזֵיר, יַעְזֵר"
H3271,ya‘at,יָעַט
H3272,ye‘at,יְעַט
H3273,ye‘i’el,יְעִיאֵל
H3274,ye‘ish,יְעִישׁ
H3275,ya‘khan,יַעְכָּן
H3276,ya‘al,יָעַל
H3277,ya‘el,יָעֵל
H3278,ya‘el,יָעֵל
H3279,"ya‘ala’, ya‘alah","יַעֲלָא, יַעֲלָה"
H3280,ya‘alah,יַעֲלָה
H3281,ya‘lam,יַעְלָם
H3282,ya‘an,יַעַן
H3283,ya‘en,יָעֵן
H3284,ya‘anah,יַעֲנָה
H3285,ya‘anai,יַעֲנַי
H3286,ya‘af,יָעַף
H3287,ya‘ef,יָעֵף
H3288,ye‘af,יְעָף
H3289,ya‘atz,יָעַץ
H3290,ya‘aqov,יַעֲקֹב
H3291,ya‘aqovah,יַעֲקֹבָה
H3292,ya‘aqan,יַעֲקָן
H3293,ya‘ar,יַעַר
H3294,ya‘rah,יַעְרָה
H3295,ya‘arah,יַעֲרָה
H3296,ya‘arei ’oregim,יַעֲרֵי אֹרְגִים
H3297,ye‘arim,יְעָרִים
H3298,ya‘areshyah,יַעֲרֶשְׁיָה
H3299,ya‘asu,יַעֲשׂוּ
H3300,ya‘asi’el,יַעֲשִׂיאֵל
H3301,yifdeyah,יִפְדְּיָה
H3302,yafah,יָפָה
H3303,yafeh,יָפֶה
H3304,yefeh-fiyah,יְפֵה־פִיָּה
H3305,"yafo, yafo’","יָפוֹ, יָפוֹא"
H3306,yafach,יָפַח
H3307,yafeach,יָפֵחַ
H3308,yfi,יפִי
H3309,yafia‘,יָפִיעַ
H3310,yaflet,יַפְלֵט
H3311,yafleti,יַפְלֵטִי
H3312,yefuneh,יְפֻנֶּה
H3313,yafa‘,יָפַע
H3314,yif‘ah,יִפְעָה
H3315,yefet,יֶפֶת
H3316,yiftach,יִפְתָּח
H3317,yiftach-’el,יִפְתַּח־אֵל
H3318,yatza’,יָצָא
H3319,yetza’,יְצָא
H3320,yatzav,יָצַב
H3321,yetzev,יְצֵב
H3322,yatzag,יָצַג
H3323,yitzhar,יִצְהָר
H3324,yitzhar,יִצְהָר
H3325,yitshari,יִתְשָׁרִי
H3326,yatzua‘,יָצוּעַ
H3327,yitzchaq,יִצְחָק
H3328,yitzchar,יִצְחַר
H3330,yatziyv,יַצִּיב
H3331,yatza‘,יָצַע
H3332,yatzaq,יָצַק
H3333,yetzuqah,יְצֻקָה
H3334,yatzar,יָצַר
H3335,yatzar,יָצַר
H3336,yetzer,יֵצֶר
H3337,yetzer,יֵצֶר
H3338,yatzur,יָצֻר
H3339,yitzri,יִצְרִי
H3340,yitzri,יִצְרִי
H3341,yatzat,יָצַת
H3342,yeqev,יֶקֶב
H3343,yeqavtze’el,יְקַבְצְאֵל
H3344,yaqad,יָקַד
H3345,yeqad,יְקַד
H3346,yeqeda’,יְקֵדָא
H3347,yoqde‘am,יָקְדְעָם
H3348,yaqeh,יָקֶה
H3349,yiqahah,יִקָּהָה
H3350,yeqod,יְקוֹד
H3351,yequm,יְקוּם
H3352,yaqosh,יָקוֹשׁ
H3353,yaqush,יָקוּשׁ
H3354,yequti’el,יְקוּתִיאֵל
H3355,yoqtan,יָקְטָן
H3356,yaqim,יָקִים
H3357,yaqiyr,יַקִּיר
H3358,yaqiyr,יַקִּיר
H3359,yeqamyah,יְקַמְיָה
H3360,yeqam‘am,יְקַמְעָם
H3361,yoqme‘am,יָקְמְעָם
H3362,yoqne‘am,יָקְנְעָם
H3363,yaqa‘,יָקַע
H3364,yaqatz,יָקַץ
H3365,yaqar,יָקַר
H3366,yeqar,יְקָר
H3367,yeqar,יְקָר
H3368,yaqar,יָקָר
H3369,yaqsh,יָקשׁ
H3370,yoqshan,יָקְשָׁן
H3371,yoqte’el,יָקְתְאֵל
H3372,yare’,יָרֵא
H3373,yare’,יָרֵא
H3374,yir’ah,יִרְאָה
H3375,yir’on,יִרְאוֹן
H3376,yir’iyayh,יִרְאִיָּיה
H3377,yarev,יָרֵב
H3378,yeruva‘al,יְרֻבַּעַל
H3379,yarav‘am,יָרָבְעָם
H3380,yeruveshet,יְרֻבֶּשֶׁת
H3381,yarad,יָרַד
H3382,yered,יֶרֶד
H3383,yarden,יַרְדֵּן
H3384,"yarah, yara’","יָרָה, יָרָא"
H3385,yeru’el,יְרוּאֵל
H3386,yaroach,יָרוֹחַ
H3387,yaroq,יָרוֹק
H3388,"yerusha’, yerushah","יְרוּשָׁא, יְרוּשָׁה"
H3389,"yerushalami, yerushalayim","יְרוּשָׁלַםִ, יְרוּשָׁלַיִם"
H3390,yerushalem,יְרוּשָׁלֵם
H3391,yerach,יֶרַח
H3392,yerach,יֶרַח
H3393,yerach,יְרַח
H3394,yareach,יָרֵחַ
H3395,yerocham,יְרֹחָם
H3396,yerachme’el,יְרַחְמְאֵל
H3397,yerachme’eli,יְרַחְמְאֵלִי
H3398,yarcha‘,יַרְחָע
H3399,yarat,יָרַט
H3400,yeri’el,יְרִיאֵל
H3401,yariv,יָרִיב
H3402,yariv,יָרִיב
H3403,yerivai,יְרִיבַי
H3404,"yeriyah, yeriyahu","יְרִיָּה, יְרִיָּהוּ"
H3405,"yericho, yerecho, yerichoh","יְרִיחוֹ, יְרֵחוֹ, יְרִיחֹה"
H3406,"yerimot, yeremot, yeremot","יְרִימוֹת, יְרֵימוֹת, יְרֵמוֹת"
H3407,yeri‘ah,יְרִיעָה
H3408,yeri‘ot,יְרִיעוֹת
H3409,yarekh,יָרֵךְ
H3410,yarkha’,יַרְכָא
H3411,yerekhah,יְרֵכָה
H3412,yarmut,יַרְמוּת
H3413,yeremai,יְרֵמַי
H3414,"yirmeyah, yirmeyahu","יִרְמְיָה, יִרְמְיָהוּ"
H3415,yara‘,יָרַע
H3416,yirfe’el,יִרְפְּאֵל
H3417,yaraq,יָרַק
H3418,yereq,יֶרֶק
H3419,yaraq,יָרָק
H3420,yeraqon,יֵרָקוֹן
H3421,yarqe‘am,יָרְקְעָם
H3422,yeraqraq,יְרַקְרַק
H3423,"yarash, yaresh","יָרַשׁ, יָרֵשׁ"
H3424,yereshah,יְרֵשָׁה
H3425,yerushah,יְרֻשָּׁה
H3426,yesh,יֵשׁ
H3427,yashav,יָשַׁב
H3428,yeshev’av,יֶשֶׁבְאָב
H3429,yoshev bashevet,יֹשֵׁב בַּשֶּׁבֶת
H3430,yishbo benv,יִשְׁבּוֹ בְּ֑נב
H3431,yishvach,יִשְׁבַּח
H3432,yashuvi,יָשֻׁבִי
H3433,"yashuvi lechem, yshvei lechem","יָשֻׁבִי לֶחֶם, ישְׁבֵי לֶחֶם"
H3434,yashav‘am,יָשָׁבְעָם
H3435,yishvaq,יִשְׁבָּק
H3436,yoshveqashah,יָשְׁבְּקָשָׁה
H3437,"yashuv, yashiv","יָשׁוּב, יָשִׁיב"
H3438,yishwah,יִשְׁוָה
H3439,yeshochayah,יְשׁוֹחָיָה
H3440,yishwi,יִשְׁוִי
H3441,yishwi,יִשְׁוִי
H3442,yeshewwa‘,יְשֵׁוּעַ
H3443,yeshewwa‘,יְשֵׁוּעַ
H3444,yeshu‘ah,יְשׁוּעָה
H3445,yeshach,יֶשַׁח
H3446,yischaq,יִשְׂחָק
H3447,yashat,יָשַׁט
H3448,"yishia, ’ishai","יִשִַׁי, אִישַׁי"
H3449,"yishiiyah, yishiiyahu","יִשִִּׁיָּה, יִשִִּׁיָּהוּ"
H3450,yesima’el,יְשִׂימָאֵל
H3452,yeshimon,יְשִׁימוֹן
H3453,yashish,יָשִׁישׁ
H3454,yeshishai,יְשִׁישָׁי
H3455,yasam,יָשַׂם
H3456,yasham,יָשַׁם
H3457,yishma’,יִשְׁמָא
H3458,yishma‘e’l,יִשְׁמָעֵאל
H3459,yishma‘e’li,יִשְׁמָעֵאלִי
H3460,"yishma‘yah, yishma‘yahu","יִשְׁמַעְיָה, יִשְׁמַעְיָהוּ"
H3461,yishmerai,יִשְׁמְרַי
H3462,yashen,יָשֵׁן
H3463,yashen,יָשֵׁן
H3464,yashen,יָשֵׁן
H3465,yashan,יָשָׁן
H3466,yeshanah,יְשָׁנָה
H3467,yasha‘,יָשַׁע
H3468,yesha‘,יֵשַׁע
H3469,yish‘i,יִשְׁעִי
H3470,"yesha‘yah, yesha‘yahu","יְשַׁעְיָה, יְשַׁעְיָהוּ"
H3471,iashfeh,ִָישְׁפֵה
H3472,yishfah,יִשְׁפָּה
H3473,yishfan,יִשְׁפָּן
H3474,yashar,יָשַׁר
H3475,yesher,יֵשֶׁר
H3476,yosher,יֹשֶׁר
H3477,yashar,יָשָׁר
H3478,yisra’el,יִשְׂרָאֵל
H3479,yisra’el,יִשְׂרָאֵל
H3480,yesar’elah,יְשַׂרְאֵלָה
H3481,yisre’eli,יִשְׂרְאֵלִי
H3482,yisre’elit,יִשְׂרְאֵלִית
H3483,yishrah,יִשְׁרָה
H3484,yeshurun,יְשֻׁרוּן
H3485,yisaskhar,יִשָּׂשכָר
H3486,yashshe,יָשׁשֵׁ
H3487,yat,יַת
H3488,yetiv,יְתִב
H3489,yated,יָתֵד
H3490,yatom,יָתוֹם
H3491,yatur,יָתוּר
H3492,yatiyr,יַתִּיר
H3493,yatiyr,יַתִּיר
H3494,yitlah,יִתְלָה
H3495,yitmah,יִתְמָה
H3496,yatni’el,יַתְנִיאֵל
H3497,yitnan,יִתְנָן
H3498,yatar,יָתַר
H3499,yeter,יֶתֶר
H3500,yeter,יֶתֶר
H3501,yitra’,יִתְרָא
H3502,yitrah,יִתְרָה
H3503,yitro,יִתְרוֹ
H3504,yitron,יִתְרוֹן
H3505,yitri,יִתְרִי
H3506,yitran,יִתְרָן
H3507,yitre‘am,יִתְרְעָם
H3508,yteret,֑יתֶרֶת
H3509,yetet,יְתֵת
H3510,kha’av,כָּאַב
H3511,khe’ev,כְּאֵב
H3512,kha’ah,כָּאָה
H3513,"khavad, kaved","כָּבַד, כָּבֵד"
H3514,khoved,כֹּבֶד
H3515,khaved,כָּבֵד
H3516,khaved,כָּבֵד
H3517,khevedut,כְּבֵדֻת
H3518,khavah,כָּבָה
H3519,"khavod, kavod","כָּבוֹד, כָּבֹד"
H3520,khevudah,כְּבוּדָּה
H3521,khavul,כָּבוּל
H3522,khabbon,כַּבּוֹן
H3523,khevir,כְּבִיר
H3524,khaviyr,כַּבִּיר
H3525,khevel,כֶּבֶל
H3526,khavas,כָּבַס
H3527,khavar,כָּבַר
H3528,khevar,כְּבָר
H3529,khevar,כְּבָר
H3530,khivrah,כִּבְרָה
H3531,khevarah,כְּבָרָה
H3532,kheves,כֶּבֶשׂ
H3533,khavash,כָּבַשׁ
H3534,khevesh,כֶּבֶשׁ
H3535,"khivsah, kavsah","כִּבְשָׂה, כַּבְשָׂה"
H3536,khivshan,כִּבְשָׁן
H3537,khad,כַּד
H3538,khedav,כְּדַב
H3539,khadkhod,כַּדְכֹּד
H3540,khedarla‘omer,כְּדָרְלָעֹמֶר
H3541,khoh,כֹּה
H3542,khah,כָּה
H3543,khahah,כָּהָה
H3544,kheheh,כֵּהֶה
H3545,khehah,כֵּהָה
H3546,khehal,כְּהַל
H3547,khahan,כָּהַן
H3548,khohen,כֹּהֵן
H3549,khahen,כָּהֵן
H3550,khehunah,כְּהֻנָּה
H3551,"kav, kavvah","כַּו, כַּוָּה"
H3552,kuv,כּוּב
H3553,kova‘,כּוֹבַע
H3554,khawah,כָּוָה
